-99.98032827,37.75228505,Flying J; RV Lanes; #0657; 62 Truck Parking Spots/RV Parking,(620) 338-8888,Hwy 400 & Hwy 283; 2524 East Wyatt Earp Blvd,Dodge City,KS,67801,USA
-96.2372,38.41139,Flying J; RV Lanes/RV Dump/Propane; #0658; 74 Truck Parking Spots/RV Parking,(620) 343-2717,I-35 Exit 127; 4215 West Hwy 50,Emporia,KS,66801,USA
-97.594136,38.878332,Flying J; RV Lanes/RV Dump/Propane; #0659; 120 Truck Parking Spots/RV Parking,(785) 825-5300,I-70 Exit 253; 2250 North Ohio St,Salina,KS,67401,USA
-82.697481,38.365113,Flying J; RV Lanes/RV Dump/Propane; #0660; 155 Truck Parking Spots/RV Parking,(606) 928-8383,I-64 Exit 185; 15236 SR 180,Catlettsburg,KY,41129,USA
-86.553218,36.662833,Flying J; RV Lanes/RV Dump/Propane; #0661; 172 Truck Parking Spots/RV Parking,(270) 586-3343,I-65 Exit 2; 4380 Nashville Rd,Franklin,KY,42134,USA
-87.45496,36.697795,Flying J; RV Lanes/RV Dump/Propane; #0662; 130 Truck Parking Spots/RV Parking,(270) 640-7000,I-24 Exit 86; 18750 Herndon Oak Grove,Oak Grove,KY,42262,USA
-85.068253,38.157617,Flying J; RV Lanes/RV Dump/Propane; #0663; 110 Truck Parking Spots/RV Parking,(502) 829-9100,I-64 Exit 43; 1670 Waddy Rd,Waddy,KY,40076,USA
-84.626316,38.857679,Flying J; RV Lanes/RV Dump/Propane; #0664; 200 Truck Parking Spots/RV Parking,(859) 485-4400,I-75 Exit 171; 13019 Walton Verona Rd,Walton,KY,41094,USA
-93.9797,32.44444,Flying J; RV Lanes/RV Dump/Propane; #0665; 190 Truck Parking Spots/RV Parking,(318) 938-7744,I-20 Exit 3; 9510 Greenwood Rd,Greenwood,LA,71033,USA
-97.3379,49.87894,Flying J; RV Lanes/RV Dump/Propane; #0788; 150 Truck Parking Spots,(204 ) 832-8952,Hwy 1 & Camp Manitou Rd.; 4100 Portage Ave,Headingley,MB,R4H 1C5,CAN
-98.338396,49.974994,Flying J; #0803; 40 Truck Parking Spots,(204) 857-9997,32120 Hwy #1 East,Portage La Prairie,MB,R1N 3B2,CAN
-97.229308,49.942178,Flying J; #0804; 20 Truck Parking Spots,(204 ) 633-0663,1747 Brookside Blvd.,Winnipeg,MB,R2C 2E8,CAN
-75.806,39.637,Flying J; #0875; 230 Truck Parking Spots,(410) 398-0287,I-95 Exit 109A; 221 Belle Hill Rd,Elkton,MD,21921,USA
-75.95,39.625556,Flying J; RV Lanes/RV Dump/Propane; #0784; 200 Truck Parking Spots/RV Parking,(410) 287-7110,I-95 Exit 100; One Center Dr,North East,MD,21901,USA
-84.678808,42.78689,Flying J; RV Lanes/RV Dump/Propane; #0667; 265 Truck Parking Spots/RV Parking,(517) 627-7504,I-96 Exit 90/I-69 Exit 81; 7800 West Grand River Ave,Grand Ledge,MI,48837,USA
-83.8944,43.45139,Flying J; RV Lanes/RV Dump/Propane; #0668; 50 Truck Parking Spots/RV Parking,(989) 752-6350,I-75 Exit 151; 3475 East Washington,Saginaw,MI,48601,USA
-83.239258,42.135722,Flying J; RV Lanes; #0895; 225 Truck Parking Spots,(734) 675-0222,I-75 Exit 32A; 21055 West Rd,Woodhaven,MI,48183,USA
-93.295648,44.470705,Flying J; RV Lanes/RV Dump; #0576; 80 Truck Parking Spots,(507) 645-6082,I-35 Exit 69; 8051 Bagley Ave,Northfield,MN,55057,USA
-89.32484,36.919742,Flying J; RV Lanes; #0571; 65 Truck Parking Spots,(573) 682-4153,I-57 Exit 2; 2460 E Marshall,Charleston,MO,63834,USA
-94.4292,37.05556,Flying J; RV Lanes/RV Dump/Propane; #0669; 160 Truck Parking Spots/RV Parking,(417) 626-7600,I-44 Exit 11A; 11570 Hwy FF,Joplin,MO,64804,USA
-94.496264,39.131244,Flying J; Propane; #0768; 121 Truck Parking Spots/RV Parking,(816) 483-7600,I-435 Front Street Exit; 1300 N Corrington ve,Kansas City,MO,64120,USA
-89.541213,36.760897,Flying J; RV Lanes/RV Dump/Propane; #0671; 188 Truck Parking Spots/RV Parking,(573) 472-3336,I-55 Exit 58; 703 Hwy 80,Matthews,MO,63867,USA
-94.4522,38.72333,Flying J; RV Lanes/RV Dump/Propane; #0672; 165 Truck Parking Spots/RV Parking,(816) 779-8000,US 71 Exit J; 700 J Hwy,Peculiar,MO,64078,USA
-93.378905,37.212536,Flying J; Propane; #1061; 100 Truck Parking Spots/RV Parking,(417) 864-4175,I-44 Exit Exit 72; 4939 W Chestnut Expy,Springfield,MO,65802,USA
-91.158223,38.226221,Flying J; RV Lanes/RV Dump/Propane; #0673; 160 Truck Parking Spots/RV Parking,(573) 860-8880,I-44 Exit 226; 1500 AF Hwy,Sullivan,MO,63080,USA
-91.229235,38.839771,Flying J; RV Lanes/RV Dump/Propane; #0674; 200 Truck Parking Spots/RV Parking,(636) 456-2021,I-70 Exit 188; #1 Camp Branch Rd,Warrenton,MO,63383,USA
-91.5692,40.39526,Flying J; RV Lanes/RV Dump/Propane; #0675; 99 Truck Parking Spots/RV Parking,(660) 754-1550,Hwy 136 & Hwy 61; 102 Fore Dr,Wayland,MO,63472,USA
-89.13759129,30.42091878,Flying J; RV Lanes/RV Dump/Propane; #0676; 165 Truck Parking Spots/RV Parking,(228) 868-2711,I-10 Exit 31; 9351 Canal Rd,Gulfport,MS,39503,USA
-89.79364188,34.92854201,Flying J; RV Lanes/RV Dump/Propane; #0677; 51 Truck Parking Spots/RV Parking,(622) 895-1001,HWY 78 and Bethel Road; 4740 Bethel Rd,Olive Branch,MS,38654,USA
-90.159868,32.276881,Flying J; RV Lanes/RV Dump/Propane; #0678; 175 Truck Parking Spots/RV Parking,(601) 936-0190,I-20/I-55 Exit 47; 685 Hwy 80 East,Pearl,MS,39208,USA
-111.186389,45.765,Flying J; RV Lanes; #0968; 125 Truck Parking Spots,(406) 488-4124,I-90 Exit 298; 6505 Jack Rabbit Ln,Belgrade,MT,59701,USA
-107.610644,45.742436,Flying J; RV Lanes/Propane; #0964; 50 Truck Parking Spots,(406) 665-1237,I-90 Exit 495; 315 East 13th St,Hardin,MT,59034,USA
-104.17944,47.682771,Flying J; #1015; 60 Truck Parking Spots,(406) 433-5182,3150 S Central Ave,Sidney,MT,59270,USA
-79.353767,36.071842,Flying J; RV Lanes/RV Dump/Propane; #0682; 251 Truck Parking Spots/RV Parking,(336) 578-2427,I-85/I-40 Exit 150; 1043 Jimmie Kerr Rd,Graham,NC,27258,USA
-78.146005,35.5753,Flying J; RV Lanes/RV Dump/Propane; #0683; 145 Truck Parking Spots/RV Parking,(919) 284-4548,I-95 Exit 106; 1800 Princeton-Kenly Rd,Kenly,NC,27542,USA
-80.746696,36.486485,Flying J; #0549; 150 Truck Parking Spots,(336) 352-3167,I-77 Exit 100; 125 Plaza Ln,Mount Airy,NC,27030,USA
-104.009167,46.929444,Flying J; RV Lanes/RV Dump/Propane; #0684; 89 Truck Parking Spots/RV Parking,(701) 872-4737,I-94 Hwy 16 Exit; 16950 I-94,Beach,ND,58621,USA
-96.8458,46.833732,Flying J; RV Dump/Propane; #0685; 168 Truck Parking Spots/RV Parking,(701) 282-7766,I-29/I-94 Exit 349; 3150 39th St,Fargo,ND,58104,USA
-97.092443,47.888213,Flying J; RV Dump/Propane; #0489; 141 Truck Parking Spots,(701) 746-8145,I-29 Exit 138; 4401 32nd Ave,Grand Fork,ND,58201,USA
-101.008815,46.860702,Flying J; Propane; #0511; 50 Truck Parking Spots/RV Parking,(701) 663-6922,I-94 Exit 147; 3825 Bus Loop I-94,Mandan,ND,58554,USA
-101.3498473,48.22385381,Flying J; RV Dump/Propane; #0550; 65 Truck Parking Spots,(701) 839-5061,3800 Hwy 2 & 52 West,Minot,ND,58701,USA
-102.0704372,41.05216935,Flying J; Propane; #0904; 500 Truck Parking Spots,(308) 889-3686,I-80 Exit 107; 109 Circle Rd,Big Springs,NE,69122,USA
-96.253416,41.092828,Flying J; RV Lanes/RV Dump/Propane; #0686; 150 Truck Parking Spots/RV Parking,(402) 332-4483,I-80 Exit 432; 15010 South Hwy 31,Gretna,NE,68028,USA
-100.727,41.10167,Flying J; RV Lanes/RV Dump/Propane; #0687; 123 Truck Parking Spots/RV Parking,(308) 532-4555,I-80 Exit 179; 3400 South Newberry Rd,North Platte,NE,69101,USA
-75.485,39.68417,Flying J; RV Lanes/RV Dump/Propane; #0688; 360 Truck Parking Spots/RV Parking,(856) 351-0080,I-295 Exit 2C; 326 Slapes Corner,Carney's Point,NJ,08069,USA
-106.74631,35.080049,Flying J; RV Lanes/RV Dump/Propane; #0689; 165 Truck Parking Spots/RV Parking,(505) 831-2001,I-40 Exit 153; 9911 Avalon Rd NW,Albuquerque,NM,87105,USA
-108.6774057,32.34142109,Flying J; RV Lanes/RV Dump/Propane; #0690; 285 Truck Parking Spots/RV Parking,(505) 542-3320,I-10 Exit 24; 11 Old Hwy 70,Lordsburg,NM,88045,USA
-103.7037357,35.15901915,Flying J; RV Lanes/RV Dump/Propane; #0691; 136 Truck Parking Spots/RV Parking,(575) 461-6590,I-40 Exit 333; 2021 South Mountain Rd,Tucumcari,NM,88401,USA
-116.945441,40.649625,Flying J; RV Lanes/RV Dump; #0966; 70 Truck Parking Spots,(702) 635-5424,I-80 Exit 231; 650 West Front St,Battle Mountain,NV,89820,USA
-119.217409,39.615039,Flying J; #1005; 85 Truck Parking Spots,(775) 575-5919,I-80 Exit 48; 480 Truck Inn Way,Fernley,NV,89408,USA
-115.390927,35.610344,Flying J; #0513; 125 Truck Parking Spots,(702) 492-9657,I-15 Exit 1; 115 West Primm Blvd,Primm,NV,89019,USA
-114.957218,41.097927,Flying J; RV Lanes/RV Dump/Propane; #0692; 200 Truck Parking Spots/RV Parking,(775) 752-2400,I-80 Exit 352; 156 Hwy 93 South,Wells,NV,89835,USA
-117.748056,40.960556,Flying J; RV Lanes/RV Dump/Propane; #0770; 105 Truck Parking Spots/RV Parking,(775) 623-0111,I-80 Exit 176; 1880 West Winnemucca Blvd,Winnemucca,NV,89445,USA
-78.4069,43.00139,Flying J; RV Lanes/RV Dump/Propane; #0693; 150 Truck Parking Spots/RV Parking,(585) 599-4430,I-90 Exit 48A; 8484 Allegheny Rd,Pembroke,NY,14036,USA
-80.8561,41.78944,Flying J; RV Lanes/RV Dump/Propane; #0694; 164 Truck Parking Spots/RV Parking,(440) 275-1515,I-90 Exit 223; 2349 Center Rd,Austinburg,OH,44010,USA
-83.96731113,40.8324145,Flying J; RV Lanes/RV Dump/Propane; #0695; 150 Truck Parking Spots/RV Parking,(419) 643-8001,I-75 Exit 135; 420 East Main St,Beaver Dam,OH,45808,USA
-82.924444,40.268056,Flying J; RV Lanes/RV Dump/Propane; #0696; 150 Truck Parking Spots/RV Parking,(740) 965-9835,I-71 Exit 131; 7735 East SR 37,Berkshire,OH,43074,USA
-80.5703,41.182958,Flying J; RV Lanes/RV Dump/Propane; #0697; 150 Truck Parking Spots/RV Parking,(330) 534-3774,I-80 Exit 234B (Eastbound); 2226 North Main,Hubbard,OH,44425,USA
-83.538021,39.647645,Flying J; RV Lanes/RV Dump/Propane; #0698; 148 Truck Parking Spots/RV Parking,(740) 426-9136,I-71 Exit 69; 9935 SR 41,Jeffersonville,OH,43128,USA
-83.4608,41.535,Flying J; RV Lanes/RV Dump/Propane; #0700; 150 Truck Parking Spots/RV Parking,(419) 837-2100,I-280 Exit 1B; 26415 Warns Rd,Lake Township,OH,43551,USA
-84.150066,39.411879,Flying J; Propane; #0552; 109 Truck Parking Spots,(513) 933-0312,I-71 Exit 32; 3140 SR 350,Lebanon,OH,45036,USA
-82.5989,39.94333,Flying J; RV Lanes/RV Dump/Propane; #0699; 152 Truck Parking Spots/RV Parking,(740) 964-9601,I-70 Exit 122; 10480 Baltimore,Millersport,OH,43046,USA
-84.191555,39.901677,Flying J; RV Lanes/RV Dump/Propane; #0097; 110 Parking Spots,(937) 264-8520,I-75 Exit 64; 175 Northwoods Blvd,Vandalia,OH,86477,USA
-97.168056,34.20206,Flying J; RV Lanes/RV Dump/Propane; #0701; 136 Truck Parking Spots/RV Parking,(580) 226-3833,I-35 Exit 33; 2450 Cooper Dr,Ardmore,OK,73401,USA
-95.5386,35.475,Flying J; RV Lanes/RV Dump/Propane; #0702; 150 Truck Parking Spots/RV Parking,(918) 473-1243,US 69 & 266; 1255 Gentry,Checotah,OK,74426,USA
-97.4367,35.59583,Flying J; RV Lanes/RV Dump/Propane; #0704; 73 Truck Parking Spots/RV Parking,(405) 475-9440,I-35 NE 122nd St Exit; 4801 NE 122nd St,Edmond,OK,73013,USA
-97.6903,35.45889,Flying J; RV Lanes/RV Dump/Propane; #0703; 172 Truck Parking Spots/RV Parking,(405) 324-5000,I-40 Exit 140; 701 South Morgan Rd,Oklahoma City,OK,73128,USA
-99.640556,35.265833,Flying J; RV Lanes/RV Dump/Propane; #0705; 150 Truck Parking Spots/RV Parking,(590) 928-2216,I-40 Exit 20; 2400 South 4th Route,Sayre,OK,73662,USA
-95.8317,36.1625,Flying J; RV Lanes/RV Dump/Propane; #0706; 185 Truck Parking Spots/RV Parking,(918) 437-5477,I-44 Exit 236; 121 North,Tulsa,OK,74116,USA
-80.43268955,43.33483882,Flying J; #0862; 30 Truck Parking Spots,(519) 624-9578,Hwy 401 Exit 268; 2492 Cedar Creek Rd,Ayr,ON,N0B 1E0,CAN
-74.384718,45.195331,Flying J; #0833; 90 Truck Parking Spots,(613) 347-2433,Hwy 401 Exit 825; 6115 4th Line Rd,Bainsville,ON,K0C 1E0,CAN
-75.401118,44.808734,Flying J; #0462; 125 Truck Parking Spots/RV Parking,(613) 657-3155,Hwy 401 Exit 730; 2085 Shanly Rd,Cardinal,ON,K0E 1E0,CAN
-79.6088,43.74438,Flying J; #0805; 10 Truck Parking Spots,(416) 674-8665,1765 Albion Rd & Hwy 27,Etobicoke,ON,M9W 5S7,CAN
-78.966962,42.922085,Flying J; RV Dump; #0860; 50 Truck Parking Spots,(905) 991-1800,QEW Exit 5; 1637 Pettit Rd,Fort Erie,ON,L2A 5M4,CAN
-82.428061,49.412631,Flying J; RV Dump; #0806; 40 Truck Parking Spots,(705) 335-3932,410 Government Road East,Kapuskasing,ON,P5N 2X7,CAN
-74.496517,45.139116,Flying J; #0852; 71 Truck Parking Spots,(613) 347-2221,Hwy 401 Exit 814; 20382 Old Hwy 2,Lancaster,ON,K0C 1N0,CAN
-81.175022,42.933587,Flying J; RV Lanes/RV Dump/Propane; #0789; 200 Truck Parking Spots,(519) 681-6859,HWY 401 Exit 189; 3700 Highbury Ave,London,ON,N6N 1P3,CAN
-79.650616,43.652736,Flying J; #0807; 80 Truck Parking Spots,(905) 564-6216,1400 Britannia Rd,Mississauga,ON,L4W 1C8,CAN
-76.966889,44.26795,Flying J; RV Lanes/RV Dump/Propane; #0790; 165 Truck Parking Spots,(613) 354-7044,Hwy 401 Exit 579; 628 County Rd 41,Napanee,ON,K7R 3L1,CAN
-79.048091,43.828765,Flying J; #0865; 50 Truck Parking Spots,(905) 428-9700,Hwy 401 Exit; 2000 Clements Rd,Pickering,ON,L1W 4A1,CAN
-84.320093,46.556346,Flying J; #0853; 44 Truck Parking Spots,(705) 945-9000,996 Great Northern Rd,Sault Ste Marie,ON,P6A 5K7,CAN
-88.781593,48.603178,Flying J; #0866; 70 Truck Parking Spots/RV Parking,(807) 977-2121,3200 Hwy 11/17,Shuniah,ON,P0T 2M0,CAN
-82.46109379,42.26318746,Flying J; #0461; 100 Truck Parking Spots,(519) 682-1140,Hwy 401 Exit 56; 19325 Essex County Rd,Tilbury,ON,N0P2L0,CAN
-82.117569,42.986298,Flying J; #0463; 100 Truck Parking Spots,(519) 845-3249,5906 Oil Heritage Rd,Wyoming,ON,N0N 1T0,CAN
-122.809563,45.234334,Flying J; RV Lanes/RV Dump/Propane; #0584; 93 Truck Parking Spots,(503) 678-1886,I-5 Exit 278; 12334 Ehlen Rd,Aurora,OR,97002,USA
-118.043889,45.297222,Flying J; RV Lanes; #0934; 50 Truck Parking Spots,(541) 963-9762,I-84 Exit 265; 63276 Hwy 203,LaGrande,OR,97850,USA
-79.098264,41.174172,Flying J; RV Lanes/RV Dump/Propane; #0707; 140 Truck Parking Spots/RV Parking,(814) 849-2992,I-80 Exit 78; 246 Allegheny Blvd,Brookville,PA,15825,USA
-77.121373,40.23505,Flying J; RV Lanes/RV Dump/Propane; #0708; 278 Truck Parking Spots/RV Parking,(717) 243-6659,I-81 Exit 52/I-76 Exit 226; 1501 Harrisburg Pike,Carlisle,PA,17013,USA
-76.340067,40.463801,Flying J; #0518; 240 Truck Parking Spots,(717) 933-4171,I-78 Exit 10; 2210 Camp Swatara Rd,Frystown,PA,17067,USA
-77.5228,41.02861,Flying J; RV Lanes/RV Dump/Propane; #0709; 155 Truck Parking Spots/RV Parking,(570) 726-4080,I-80 Exit 173; 5609 Nittany Valley Dr,Mill Hall,PA,17751,USA
-76.796167,41.019336,Flying J; RV Lanes; #0555; 300 Truck Parking Spots,(570) 742-2663,I-80 Exit 215; 1460 North Ridge Rd,Milton,PA,17847,USA
-75.6825,41.82444,Flying J; RV Lanes/RV Dump/Propane; #0710; 125 Truck Parking Spots/RV Parking,(570) 465-2974,I-81 Exit 219; 1623 Oliver Rd,New Milford,PA,18834,USA
-79.742744,40.156856,Flying J; RV Lanes/RV Dump/Propane; #0620; 110 Truck Parking Spots/RV Parking,(724) 872-4050,I-70 Exit 49; 122 Fitzhenry Rd,Smithton,PA,15479,USA
-73.195569,46.088507,Flying J; #0808; 10 Truck Parking Spots,(450) 836-6581,1181 Ave. Gilles Villeneuve,Berthierville,QC,J0K 1A0,CAN
-73.448628,45.194848,Flying J; #0809; 10 Truck Parking Spots,(450) 245-3539,Hwy 15 Exit 21; 1 Rang ST-Andre,Napierville,QC,J0J 1L0,CAN
-72.73829,45.733139,Flying J; #0810; 10 Truck Parking Spots,(450) 791-2232,Hwy 20 Exit 152; 569 Rue Principale,Ste Helene,QC,J0H 1M0,CAN
-81.509015,35.142497,Flying J; RV Lanes/Propane; #0711; 200 Truck Parking Spots/RV Parking,(864) 839-5934,I-85 Exit 102; 1011 North Mountain St,Blacksburg,SC,29702,USA
-81.024483,34.065035,Flying J; RV Lanes/RV Dump/Propane; #0712; 178 Truck Parking Spots/RV Parking,(803) 735-9006,I-20 Exit 70; 5901 Fairfield Rd,Columbia,SC,29203,USA
-79.533982,34.339986,Flying J; RV Lanes/RV Dump/Propane; #0713; 200 Truck Parking Spots/RV Parking,(843) 752-5047,I-95 Exit 181A; 111 Mill Branch Rd,Latta,SC,29565,USA
-81.006301,34.854606,Flying J; RV Lanes/RV Dump/Propane; #0714; 141 Truck Parking Spots/RV Parking,(803) 328-5700,I-77 Exit 73; 2435 Mount Holly Rd,Rock Hill,SC,29730,USA
-80.60358,33.194832,Flying J; RV Dump/Propane; #0493; 118 Truck Parking Spots,(843) 563-8986,I-95 Exit 77; 113 Motel Dr,St George,SC,29477,USA
-103.200246,43.840195,Flying J; #0932; 25 Truck Parking Spots,(605) 255-4555,25 Heartland Express Hwy 79,Hermosa,SD,57744,USA
-103.150631,44.103667,Flying J; RV Lanes/RV Dump/Propane; #0931; 150 Truck Parking Spots,(605) 342-5450,I-90 Exit 61; 4200 North Service Rd,Rapid City,SD,57701,USA
-96.7678,43.60306,Flying J; RV Lanes/RV Dump/Propane; #0716; 158 Truck Parking Spots/RV Parking,(605) 977-1438,I-29 Exit 83; 5201 Granite Ln,Sioux Falls,SD,57107,USA
-104.289309,50.479056,Flying J; #0863 98 Truck Parking Spots,(306) 771-2100,Hwy 1 & 46,Balgonie,SK,S0G 0E0,CAN
-105.972052,51.24968037,Flying J; #0864 Limited Truck Parking Spots,(306) 567-3222,18838 Hwy 11,Davidson,SK,S0G 1A0,CAN
-105.5453699,50.42665257,Flying J; #0811; 35 Truck Parking Spots,(306) 693-5858,Hwy 1 Exit Rte 2; 370 North Service Rd,Moose Jaw,SK,S6H 4N9,CAN
-106.670111,52.198958,Flying J; RV Lanes/RV Dump/Propane; #0791; 85 Truck Parking Spots,(306) 955-6840,3850 Idylwylde Drive North,Saskatoon,SK,S7P 0A1,CAN
-87.171687,36.027367,Flying J; RV Lanes/RV Dump/Propane; #0720; 150 Truck Parking Spots/RV Parking,(615) 799-4116,I-40 Exit 182; 1420 Hwy 96 North,Fairview,TN,37062,USA
-84.236134,35.881532,Flying J; RV Lanes/RV Dump/Propane; #0722; 187 Truck Parking Spots/RV Parking,(865) 531-7400,I-40/I-75 Exit 369; 800 Watt Rd,Knoxville,TN,37932,USA
-101.724006,35.19378,Flying J; RV Lanes/RV Dump/Propane; #0723; 200 Truck Parking Spots/RV Parking,(806) 335-1475,I-40 Exit 76; 9601 I-40,Amarillo,TX,79118,USA
-96.589471,33.34495,Flying J; RV Lanes; #0477; 100 Truck Parking Spots,(972) 924-2035,Hwy 75 Exit 48; 714 South Central Expwy,Anna,TX,75409,USA
-106.578676,31.996482,Flying J; RV Lanes/RV Dump/Propane; #0724; 176 Truck Parking Spots/RV Parking,(915) 886-2737,I-10 Exit 0; 3001 Mountain Pass Rd,Anthony,TX,79821,USA
-95.032,29.797099,Flying J; RV Lanes/RV Dump/Propane; #0725; 200 Truck Parking Spots/RV Parking,(281) 424-7706,I-10 Exit 789; 1876 East Freeway,Baytown,TX,77521,USA
-95.9522,29.78028,Flying J; RV Lanes/RV Dump/Propane; #0740; 117 Truck Parking Spots/RV Parking,(281) 934-4133,I-10 Exit 732; 204 South Waller Ave,Brookshire,TX,77423,USA
-95.124779,29.7716,Flying J; #1025; 88 Truck Parking Spots,(281) 457-1435,I-10 Exit 783; 102 S Sheldon Rd,Channelview,TX,77530,USA
-99.007132,32.373029,Flying J; #0551; 120 Truck Parking Spots,(254) 442-1040,I-20 Exit 330; 16851 I-20,Cisco,TX,76437,USA
-99.23753,28.452345,Flying J; RV Lanes; #0488; 75 Truck Parking Spots,(830) 879-5363,I-35 Exit 69; 921 N IH35,Cotulla,TX,78014,USA
-96.7508,32.65611,Flying J; RV Lanes/RV Dump/Propane; #0726; 150 Truck Parking Spots/RV Parking,(972) 225-3566,I-20 Exit 472; 7425 Bonnie View Rd,Dallas,TX,75241,USA
-98.143088,26.336038,Flying J; RV Lanes/RV Dump/Propane; #0727; 200 Truck Parking Spots/RV Parking,(956) 316-0149,Hwy 281 & FM 1925; 1305 East Monte Cristo Rd,Edinburg,TX,78539,USA
-106.23872,31.662317,Flying J; RV Lanes/RV Dump/Propane; #0728; 120 Truck Parking Spots/RV Parking,(915) 852-4141,I-10 Exit 37; 1301 Horizon Blvd,El Paso,TX,79927,USA
-102.884325,30.906045,Flying J; RV Lanes/Propane; #0553; 100 Truck Parking Spots,(432) 336-3410,I-10 Exit 259; 2571 N Front St,Fort Stockton,TX,79735,USA
-98.023371,28.336676,Flying J; #0554; 90 Truck Parking Spots,(361) 449-8919,I-37 Exit 56; 4066 Hwy 59,George West,TX,78022,USA
-95.426389,29.998889,Flying J; RV Lanes/RV Dump/Propane; #0729; 233 Truck Parking Spots/RV Parking,(281) 893-0423,I-45 Exit 64; 15919 North Freeway,Houston,TX,77090,USA
-97.613724,30.810425,Flying J; RV Dump; #0507; 140 Truck Parking Spots,(832) 746-4341,I-35 Exit 275; 11710 North I-35,Jarrell,TX,76537,USA
-99.4622,27.68446,Flying J; RV Lanes/RV Dump/Propane; #0730; 191 Truck Parking Spots/RV Parking,(956) 712-3256,I-35 Exit 13; 1011 Beltway Pkwy,Laredo,TX,78045,USA
-101.84128,33.592866,Flying J; RV Lanes/RV Dump/Propane; #0733; 50 Truck Parking Spots/RV Parking,(806) 744-0539,I-27 & 4th Street Exit; 602 4th St,Lubbock,TX,79401,USA
-102.034239,31.981287,Flying J; RV Lanes; #1033; 137 Truck Parking Spots,(432) 685-1296,I-20 Exit 138; 3302 Garden City Hwy,Midland,TX,79760,USA
-95.192934,30.193445,Flying J; RV Lanes/RV Dump/Propane; #0734; 150 Truck Parking Spots/RV Parking,(281) 689-8466,US 59 Exit Hwy 242; 23412 Hwy 242,New Caney,TX,77357,USA
-102.301872,31.864866,Flying J; RV Lanes/RV Dump/Propane; #0580; 90 Truck Parking Spots,(432) 366-0812,I-20 Exit 121; 5900 E I-20 Frontage Rd,Odessa,TX,79766,USA
-93.820392,30.117204,Flying J; RV Lanes/RV Dump/Propane; #0735; 150 Truck Parking Spots/RV Parking,(409) 883-9465,I-10 Exit 873; 7112 I-10 West,Orange,TX,77630,USA
-95.196028,29.714342,Flying J; #1057; 80 Truck Parking Spots,(713) 534-0038,1305 Pasadena Fwy,Pasadena,TX,77506,USA
-103.486549,31.401076,Flying J; RV Lanes/RV Dump/Propane; #0736; 200 Truck Parking Spots/RV Parking,(915) 445-9436,I-20 Exit 42; 100 E Pinehurst,Pecos,TX,79772,USA
-98.360768,29.445844,Flying J; RV Lanes/RV Dump/Propane; #0737; 200 Truck Parking Spots/RV Parking,(210) 666-2266,I-10 Exit 583; 1815 N Foster Rd,San Antonio,TX,78244,USA
-99.871946,32.461621,Flying J; RV Lanes/RV Dump/Propane; #0738; 200 Truck Parking Spots/RV Parking,(325) 691-9974,I-20 Exit 277; 101 North FM-707,Tye,TX,79563,USA
-97.145439,31.5071,Flying J; RV Lanes/RV Dump/Propane; #0739; 200 Truck Parking Spots/RV Parking,(254) 714-0313,I-35 & New Road; 2409 South New Rd,Waco,TX,76711,USA
-98.4828,33.89056,Flying J; RV Lanes/RV Dump/Propane; #0741; 50 Truck Parking Spots/RV Parking,(940) 720-0598,US 287 & Jacksboro Highway; 2311 Jacksboro Hwy,Wichita Falls,TX,76301,USA
-112.652996,38.293054,Flying J; RV Lanes/RV Dump/Propane; #0509; 150 Truck Parking Spots,(435) 438-5191,I-15 Exit 112; 653 West 1400 North,Beaver,UT,84713,USA
-112.265992,40.686313,Flying J; RV Lanes/RV Dump/Propane; #0742; 130 Truck Parking Spots/RV Parking,(801) 508-7400,I-80 Exit 99; 1605 East Saddleback Blvd,Lake Point,UT,84074,USA
-111.836202,39.685586,Flying J; RV Lanes/RV Dump/Propane; #0743; 110 Truck Parking Spots/RV Parking,(435) 623-2400,I-15 Exit 222; 1597 South Main,Nephi,UT,84648,USA
-111.933509,40.836044,Flying J; RV Lanes/RV Dump/Propane; #0772; 42 Truck Parking Spots/RV Parking,(801) 936-1408,I-215 Exit 28; 885 West North Point Circle,North Salt Lake,UT,84054,USA
-112.008575,41.230744,Flying J; RV Lanes/RV Dump/Propane; #0744; 100 Truck Parking Spots/RV Parking,(801) 399-5577,I-15 Exit 343; 1172 West 21st St,Ogden,UT,84401,USA
-112.081392,38.788929,Flying J; RV Lanes/RV Dump/Propane; #0773; 50 Truck Parking Spots/RV Parking,(435) 896-5050,I-70 Exit 40; 35 East Flying J Dr,Richfield,UT,84701,USA
-111.915322,40.726916,Flying J; RV Lanes/RV Dump/Propane; #0746; 110 Truck Parking Spots/RV Parking,(801) 972-3711,I-15/I-80 Exit 17; 2025 South 900 West,Salt Lake City,UT,84119,USA
-112.116783,39.255165,Flying J; RV Lanes/Propane; #0510; 100 Truck Parking Spots,(435) 758-2345,I-15 Exit 188; 810 North 800 West,Scipio,UT,84656,USA
-112.71,41.96361,Flying J; RV Lanes/RV Dump/Propane; #0774; 50 Truck Parking Spots/RV Parking,(435) 872-8181,I-84 Exit 7; 90 South Stone Rd,Snowville,UT,84336,USA
-111.640303,40.187388,Flying J; RV Lanes/Propane; #0747; 80 Truck Parking Spots/RV Parking,(801) 489-3622,I-15 Exit 261; 1460 North 1750 West,Springville,UT,84663,USA
